Date,Tweet ID,Text,Username,Reply Count,Retweet Count,Like Count,Quote Count
2023-04-05 21:19:47+00:00,1643725142336438272,@ScottishCommie @ejwilt96 We already have great nuclear energy in conventional nuclear power plants.,samuel1021,1,0,0,0
2023-04-05 21:17:25+00:00,1643724547357827074,New images from inside Fukushima reactor spark safety worry NO to #smr #thorium #nuclear #NuclearEnergy https://t.co/Nk4ZMbf4wS via @MailOnline,ChristinaMac1,0,0,0,0
2023-04-05 21:10:10+00:00,1643722723577700352,"Why nuclear power is the only viable route to Net Zero

https://t.co/09HUIrgr7t

#Nuclear #NuclearEnergy #Uranium #Mining",ConsolidatedUr,0,1,10,0
2023-04-05 20:59:33+00:00,1643720050002591744,"Check it out now! Episode 1 of the Just Solutions Podcast. Tune in for a great discussion on nuclear energy implications for EJ with Dr. Arjun Makhijani and Aiko Schaefer ✨ 
#EnvironmentalJustice #Energy #ClimateJustice

 https://t.co/S6UiV57u4n",Just_Solutions_,0,1,3,0
2023-04-05 20:58:29+00:00,1643719782355836940,"We need more people like @KevinBlanch
Watch ""Fukushima news;; kevin D blanch PhD UTAH NUCLEAR ENERGY DOWN-WINDER FIGHT FOR MY LIFE AML Leukemia"" on YouTube https://t.co/JYjU1gvAsR",HenryLindeman9,0,0,0,0
2023-04-05 20:44:09+00:00,1643716175803604992,"@Spriter99880 ⚠️Sunni (KSA) and Shia(Iran) will never collaborate, don’t be fooled.
⚠️The return/need for nuclear energy and the fracking revolution have deemed the US completely self reliant.
⚠️Trump was filmed with Russian prostitutes on many occasions",LeeSmith2964,0,0,1,0
2023-04-05 20:35:54+00:00,1643714098650292228,Nuclear Physicist DEBUNKS Greenpeace Nuclear Energy LIES https://t.co/9kNCuAEq9j via @YouTube,CommS007,0,0,1,0
2023-04-05 20:33:38+00:00,1643713527067320331,"""India to build 10 nuclear power reactors by 2031 at a cost of Rs 1.05 lakh crore, says Minister Jitendra Singh. No plans to stop using nuclear energy in the future. #nuclearpower #energy #India""

https://t.co/P5hGow4ypc",nagende45502632,0,0,0,0
2023-04-05 20:31:31+00:00,1643712996487864321,Nuclear Physicist DEBUNKS Greenpeace Nuclear Energy LIES https://t.co/tvT4KmAKiS via @YouTube #ClimateScam,Rucuz,0,1,0,0
2023-04-05 20:27:18+00:00,1643711935081488473,"He asked governor Cox about nuclear energy.  
The biggest clown governor of Uta's history.

Watch ""FUKUSHIMA News:: Germany to Become NUCLEAR ENERGY FREe in 10 days BRUCE exploit$ Homeless"" on YouTube https://t.co/jtbFkLhyls",HenryLindeman9,0,0,0,0
2023-04-05 20:21:37+00:00,1643710504773492748,@cvkrishnan Are we constructing it on our own or with french/rus? Almost all countries are racing towards nuclear energy but I wonder why ind nuclear power sector didn't take off as it should after the indo US nuclear deal,humble_fool_0,2,0,2,0
2023-04-05 20:14:37+00:00,1643708740581969929,Do **not** let anyone talk you into supporting nuclear energy.,Cecalli_Helper,0,1,3,0
2023-04-05 20:10:30+00:00,1643707704953696259,"ALARA 
Top notch review: the pernicious effects of ALARA on nuclear energy.  https://t.co/gX8dkfvXLC",MeredithAngwin,0,7,19,1
2023-04-05 20:10:14+00:00,1643707640420225030,"Canada, USA pledge to bolster nuclear supply chains, SMR development
https://t.co/5JxEGe1Xrt

#Canada #USA #Nuclear #NuclearEnergy #Uranium #SMR",ALXResources,0,0,5,0
2023-04-05 20:08:29+00:00,1643707200542744578,"@Mark67319 @energybants The media makes its living by telling scary stories.
Nuclear waste is good for scaring people.
I used to oppose nuclear too, believed the media, but educated myself about 20 years ago.
Got a career as a nuclear energy worker. 
Highly recommend.",ErikLindy,0,0,1,0
2023-04-05 20:07:30+00:00,1643706949605953536,"Good podcast by @erinotoole talking about the nuclear energy industry in Canada. Sounds like nuclear was key for Ontario getting rid of coal 

https://t.co/q17dtDJhg0",chrispyross,0,0,1,0
2023-04-05 20:06:15+00:00,1643706635360280576,"@MichaelEMann Does the book mention Nuclear Energy, please? Looking for a book that provides solutions that sacrifice the least amount of people.",TakNevimNevim,0,0,1,0
2023-04-05 20:05:07+00:00,1643706351707619337,"Adm. John Richardson: ""Nuclear energy has done more to mitigate the existential threat of climate change — and keep energy costs stable — than any other form of energy today."" 

https://t.co/aIooZeDtCG",WashTimesOpEd,0,0,0,0
2023-04-05 20:04:07+00:00,1643706101622525952,Credit to @whatisnuclear’s actual calculations on how long nuclear energy can power the world https://t.co/857dU5fAOy,NRICnuclear,2,0,2,0
2023-04-05 20:03:49+00:00,1643706025135030272,@MynameisEwan @ninaturner Create plans which bolster home defense.  No more spying on American citizens.  Engage in nuclear energy projects.  Create jobs rebuilding roads and bridges and water treatment facilities.,RobbG52031021,0,0,0,0
2023-04-05 19:58:38+00:00,1643704718726709249,"REGISTER NOW!  Join ECA for the Nuclear Development Forum: Building Capacity and Opportunity, May 17-19 in Paducah, KY.

Hear from Dr. Kathryn Huff, Assistant Secretary for DOE's Office of Nuclear Energy, and other great speakers. Learn more here: https://t.co/xGRjOTp9WO",EnergyCAorg,0,0,0,0
2023-04-05 19:58:00+00:00,1643704562367307780,"ICYMI: Wyoming's largest utility plans to either retire or convert coal power units to natural gas, sparing only two coal-burning units in the state beyond 2030. Meantime, PacifiCorp has big plans for more wind, solar, nuclear energy &amp; transmission lines. https://t.co/ALssogukg5",WyoFile,0,1,2,0
2023-04-05 19:52:30+00:00,1643703177047580672,"Fresh images from inside a crippled reactor at Japan's Fukushima nuclear plant revealed heavy damage to its foundation and significant debris, its operator said.
#japan #fukushima #nuclearpower #nuclearenergy #tepco #quake #earthquake #earthquakes #tsunami
https://t.co/lFg79kI5Vy",japan_connect23,0,0,0,0
2023-04-05 19:43:50+00:00,1643700995233398784,"@lasee_frank @ClimateRealists We need to set an example Frank! Once the United States goes carbon neutral and craters our economy to smithereens and further exposes the climate hoax farce, China will act by decommissioning all of their coal and nuclear energy sites I’m sure of it.",FiledSlippy,0,0,1,0
2023-04-05 19:40:00+00:00,1643700032196038660,"Another day in the ""Room 111 Guest Lecture Series"" - we had a parent regale us with talk of nuclear energy. Great discussions to be had @whitby_shores https://t.co/BVUU7Px0Ls",burkeeli,0,1,6,0
2023-04-05 19:39:57+00:00,1643700017591468032,"@LabradorUr Announces Transformational Acquisition of the Angilak Property, Creating a Premier Canadian Uranium Company

https://t.co/sLnR2Y9ePd

$LUR $LURAF 
#News #NewsRelease #Mining #Uranium #Nuclear #NuclearEnergy https://t.co/grZHVYnFbs",RedCloudFS,0,0,2,0
2023-04-05 19:37:49+00:00,1643699482339717120,"Nothing is as #toxic and everlasting as #Nuclear and the waste that comes along with it. 

#NuclearEnergy #NuclearPower #Superfund #ToxicUSA
#Radioactive #StLouis #Missouri  #NorthStLouis #Contamination #ColdwaterCreek #soil #Idaho #water #Pollution @EPA 

https://t.co/bgRPo8p3DG",MsAnnaFay,0,0,0,0
2023-04-05 19:36:15+00:00,1643699087106256897,"@disclosetv Let's seize private property to build things that don't do shit. 

Or we can just increase nuclear energy production which is way better than all other energy sources.",BoxingSharp,0,0,0,0
2023-04-05 19:35:22+00:00,1643698863402803205,"Dear ad algorithm:

I'm in Chicago, I respectfully decline to wear a ""Melaninful"" hoody, I do not have (or treat) female organ prolapse, and my seed corn is well-managed by other parties I hope

I want advertisements about nuclear energy please",energybants,5,4,58,0
2023-04-05 19:28:08+00:00,1643697043079151621,"""If we are down the road on #SMRs big time, we could be in an area where we're generating surplus power.""
#NuclearEnergy #AtlanticLoop #nbpoli",MoltexEnergy,0,2,4,0
2023-04-05 19:25:33+00:00,1643696396220915729,@BloombergLive @business Nuclear energy,Dionysu06200560,0,0,1,0
2023-04-06 23:59:47+00:00,1644127794203435008,"'Macron is travelling with a 50-strong business delegation including representatives of Airbus, luxury giant LVMH and nuclear energy producer EDF' &amp; more to Beijing.

Macron said that #France would ""commit proactively to continue to have a commercial relationship with #China.'' https://t.co/J9bwsqtoZM",ShangguanJiewen,6,33,115,2
2023-04-06 23:58:14+00:00,1644127405571727362,We considered financial risk in our Advancing Nuclear Energy report https://t.co/2vHaeHUavJ https://t.co/wxQLOdeQNt,Dr_A_Stein,0,0,3,0
2023-04-06 23:43:49+00:00,1644123778316738561,"📷The #enCore team working at our #Rosita Processing Plant, maneuvering a drill rig to a new well location for well completion work

#nuclear #uranium #nuclearenergy #cleanenergy #ISR #domesticenergy #texas $EU https://t.co/3dXb8qBDAk",enCoreEnergy_EU,0,2,34,0
2023-04-06 23:37:48+00:00,1644122262562541569,It’s time we lifted the Australian ban on nuclear energy and let it compete on the market.,Stephen_Matulec,0,0,0,0
2023-04-06 23:37:22+00:00,1644122153078358016,New bipartisan legislation to support nuclear energy. Advanced nuclear energy continues to defy partisan gridlock in Washington. There is still much work to do. But the ADVANCE Act is an excellent start for 118th Congress. https://t.co/z09V2ttpkv,TedNordhaus,3,13,44,2
2023-04-06 23:35:01+00:00,1644121564034547714,@JessicaVaugn Nuclear energy deregulation,Jdmchoes,0,0,0,0
2023-04-06 23:10:46+00:00,1644115458298114049,"@LoeveTristan Volt Netherlands is completely obsessed with nuclear energy, while the volt MEP (from Germany) voted against classifying nuclear energy as green.",NathanL0lz,1,0,1,0
2023-04-06 23:10:30+00:00,1644115393273798656,@TheDemocrats @KamalaHarris It will only cost billions of dollars for one project -if the government has anything to do with it. Solar rooftop and nuclear energy is the future. Your ideas are backward expensive.,justgottaask1,0,0,0,0
2023-04-06 23:04:08+00:00,1644113789045047296,"@TheBTI @KetanJ0 Many of these conflicts and tradeoffs could be reduced by increasing the share of our energy system coming from nuclear energy, which has a vanishingly small ecological footprint.",atrembath,4,1,21,0
2023-04-06 23:03:47+00:00,1644113704441479170,"Using Nuclear Energy to Produce Synthetic Fuels 

https://t.co/qWOYRV7jT4 

via @IEEESpectrum #SyntheticFuel #Synfuel",NetZeroFuels,0,1,3,0
2023-04-06 22:51:26+00:00,1644110593350049794,"Corporation A, for example, extracts Uranium from Kazakhstan in order to make nuclear energy. The American government would purchase this Uranium from Corporation A to make nukes. Thus, Corporation A gets richer and the government gets nukes for their endeavors.",Armenian_Ace,1,0,0,0
2023-04-06 22:50:25+00:00,1644110337245863936,"@ByronDonalds who officially endorsed President Donald Trump for 2024 today calls @ManhattanDA indictment ""hot garbage."" Also, tells @EmeraldRobinson his new China bill looks to end Obama-era memorandums of understanding sharing nuclear energy secrets with this U.S. adversary. https://t.co/hhj1adWpLE",AbsoluteWithE,6,72,240,2
2023-04-06 22:46:28+00:00,1644109342629670912,"Log on and check it out. Share with #teachers and other #educators 
#energyliteracy #NuclearEnergy",larkinmosscrop,0,0,0,0
2023-04-06 22:36:43+00:00,1644106891197571073,Nuclear energy has the ultimate upside to any electrical generation in thar we won't need materials from countries that hate us to produce it.,SotoCrazy,0,0,0,0
2023-04-06 22:15:33+00:00,1644101564985147393,"@SophiaKianni A. Why would 1.5 degrees C increase be a problem?  B. Why would more C02 be a problem?  Optimal levels for plants is ~1,000ppm. However, if you are concerned please promote nuclear energy.  #ClimateScam https://t.co/7k4NVwVpOg",daveknox1,0,6,21,0
2023-04-06 22:10:12+00:00,1644100216147128321,"CNL is partnering with @EBTSOYP, a virtual education program bringing those on the frontline of #STEM into classrooms around the world.

CNL is hosting a fun #nuclear energy learning presentation on April 21, at 1:00 PM. 

Watch here: https://t.co/htc51mTa2P

@AECL_EACL",CNL_LNC,0,0,4,1
2023-04-06 22:08:28+00:00,1644099781545828352,Albuquerque MUST EMBRACE #nuclear energy as part of it’s long term solution for powering our communities.,JosephPitluck,1,1,5,0
2023-04-06 22:07:42+00:00,1644099589501321221,Nuclear energy comes with some extremely small—though nonzero—chance of a Chernobyl style catastrophe. What level of risk would you accept for your city to be Chernobyl'd in any given year?,yFactr,3,1,3,0
2023-04-06 22:07:18+00:00,1644099489425129475,"@MegalodonFilms @KruggsBunny They disband the CIA, ban nuclear energy, and start heavy government investing into psychedelics.",commons_h,1,0,0,0
2023-04-06 22:03:59+00:00,1644098653982793730,"@CollinRugg ""The Titanic has been Sunk, This is a Great Day for ShipBuilders""

 ""Chernobyl is on fire, this is a great day for Nuclear Energy""

🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️  #TennesseeThree https://t.co/UeVxhsOyh3",Fan_of_Flo,0,0,1,0
2023-04-06 22:00:52+00:00,1644097870189015043,"Nuclear energy is a cleaner and safer method of electricity generation. France invested in it in the 70s and now has one of the cleanest energy matrices, while Germany, which banned, only has 22% low-carbon sources. 
Learn more at https://t.co/XQWNz18AJB https://t.co/2iFrXKsTF1",sfliberty,1,10,36,1
2023-04-06 21:49:36+00:00,1644095033614688259,"@EclecticRadical @TimNielsenDay I'm more of a boring economist type, lol. I do understand the threat we are facing environmentally... I just don't understand enough. So far, all I see is nuclear energy over fossil fuels but the damage that's done by dumping nuclear waste is horrific alone 🤦",CMPhillips10,1,0,1,0
2023-04-06 21:45:36+00:00,1644094026658770944,"The Nuclear Energy Forum hosted by @CanadaNuclear and @NEI welcomed nuclear sector leaders today. President @RVelshi made a keynote address, emphasizing that collaboration is key to success and safety.

Read her remarks: https://t.co/mASqsQiIE7 https://t.co/zLy7MTyEIE",CNSC_CCSN,0,1,9,0
2023-04-06 21:41:33+00:00,1644093009628217346,"@elonmusk The delay in AI should be a no brainer as there has to be a balance between the capability of AI, and the truth behind that capability. With the way the public facing media has been I fear the fear mongering may win out…. That is why we stopped embracing nuclear energy as well.",TheDavidKubica,0,0,0,0
2023-04-06 21:41:03+00:00,1644092882549129218,"The author refers to the ""failed promises of nuclear power,"" which may be intended to evoke a sense of disappointment or disillusionment with nuclear energy in general.",ThoriumNetwork,1,0,0,0
2023-04-06 21:41:02+00:00,1644092877327171584,"…former head of Greenpeace UK, who had switched to Thorium. Then, the announcements of new nuclear energy for UK and shortly thereafter new nuclear weapons. It's the makings of a sinister plot of a Bond movie.",ThoriumNetwork,1,0,0,0
2023-04-06 21:36:54+00:00,1644091838280638464,"@ButntUmber @uraniuminsider That's a lot of people. I would've thought the general public was mostly against nuclear energy. 

Maybe it's a case of that paradox they talk about:
-most people support something but they stay silent because they think others are against it.",fullmooncorp,0,0,1,0
2023-04-06 21:32:11+00:00,1644090652303536128,"USC EASC is hosting “History of Nuclear Energy in Japan: From 'Dream Power' to 'Stranded Legacy'” will be held on Tuesday, April 18 from 3:30PM to 4:30PM. This event is only open to USC faculty, students, and staff. Register here: https://t.co/M8v5BI982e https://t.co/mLLgC5f1Yo",USCeasc,0,0,0,0
2023-04-06 21:20:55+00:00,1644087816098582528,"@6point626 @BentFlyvbjerg That you don't like statistics and megaproject learnings as they apply to nuclear energy is clear. You should work on that so you can actually address both instead of trying to sweep them under the rug.

My criticisms stand. Your inability to address any of them is unremarkable.",mbarnardca,1,0,1,0
2023-04-06 21:19:00+00:00,1644087334084722697,"🚨Saudi Arabia plans to invest in another energy branch - nuclear energy🔋⚗️. Potential companies from the US, China, France, Russia and South Korea to build the infrastructure are currently being studied.  

#MiddleEast https://t.co/fRUVPXeaSi",wierzbowski_s,0,0,0,0
2023-04-06 21:15:01+00:00,1644086329561563139,AFRICA - We must “Neither Look West Nor East; we must look Forward Africa” Technologically &amp; Politically as we develop our own systems &amp; values. #NuclearEnergy #NuclearPowerPlants are the BEST #BaseLoad &amp; #CarbonNeutral technology to Pull our People out of Poverty. #EnergyFuture https://t.co/TxxfQmRLn9,Velempini,0,1,2,0
2023-04-06 21:11:58+00:00,1644085564323373057,another day another dumbshit billionaire decides to ignore nuclear energy,MasterionGamma,0,0,4,0
2023-04-06 21:09:16+00:00,1644084881394405376,@Erikcason They will shift to data defense and nuclear energy production and battery efficiency. Lots goes on many people care not to bother with which they should. I think the focus and morals need to change but that is world wide and obviously those problems are driven by these oligarchs,JoNasThaBonus,0,0,1,0
2023-04-06 21:00:26+00:00,1644082661223194626,@SamuraiGhostgal he isnt wrong about nuclear energy tho,Phliplex,2,0,30,0
2023-04-06 21:00:03+00:00,1644082563927908353,Renewing America Series: A Nuclear Energy Comeback? #itsecurity https://t.co/5jAjj8xdGD,CLAVDIAmartin,0,0,0,0
2023-04-06 20:51:54+00:00,1644080514469330945,Using Nuclear Energy to Produce Synthetic Fuels - IEEE Spectrum - https://t.co/9XeC6Cn2vA #GoogleAlerts,KathyPretz,0,0,0,0
2023-04-06 20:51:45+00:00,1644080474396975104,@unusual_whales That that nuclear energy causes climate change what happened,Jovani_Jordani,1,0,0,0
2023-04-06 20:50:37+00:00,1644080189427646464,@mbruggelivecom1 @GinaACleveland The universe is 13.8 billion years old. If it's not your lights wouldn't go on if you lived in a town powered by nuclear energy.,RobertRenlander,1,0,0,0
2023-04-06 20:48:06+00:00,1644079556989526017,"@cducsubt @jensspahn The EU has a deal with #westinghouse to buy ""green"" nuclear energy from Ukraine, not Germany. Energy for the European grid to run heat pumps in winter.",GOBALPACIFIST,0,0,0,0
2023-04-06 20:47:01+00:00,1644079286025076736,@okSettleDown The issue is most likely how nuclear energy has been 'pissed on' by the proponents of wind and solar for decades.,ramlaen1,0,0,0,0
2023-04-06 20:45:50+00:00,1644078984357871616,@cducsubt @jensspahn #nuclear energy is only safe technology in #Ukraine warzone according to Germany's green party's #Habeck. #GrueneInkompetenz,GOBALPACIFIST,0,0,0,0
2023-04-06 20:44:05+00:00,1644078547596705795,@DeepBlueCrypto Seems I heard we need to move towards nuclear energy from Mr. @elonmusk first! The US need to be a leader in this space!,MOTOXNUT529,0,0,0,0
2023-04-06 20:34:50+00:00,1644076219351064579,@unusual_whales Nuclear energy is the best energy .,Harossko,1,0,2,0
2023-04-06 20:34:19+00:00,1644076087025061893,"@KaySmythe There is Safe and Scaleable Nuclear Energy Generation that no Weapons could be made.  Lookup Thorium Reactors, that it can safely be operated &amp; controlled without Problems of Heavy Water/Uranium Spent Rods requiring 2 be encased in Protective  Containment, but DoD wanted Nukes.",HelpKeepItReal,0,0,0,0
2023-04-06 20:33:29+00:00,1644075877620236294,"DOE just announced $6.3 million in scholarships and fellowships to students pursuing nuclear energy-related degrees across the United States! 
https://t.co/qmWZfTgBvh",theNIAorg,0,3,3,0
2023-04-06 20:31:00+00:00,1644075253017059330,"New research shows how tiny particles in polluted air cause lung cancer in mice. 

We need nuclear energy expansion. It will take 50 years - and I will be long gone by then - but its clean production will prevent suffering and death from cancer.

https://t.co/kaMLCnpTv5",BByrdFW,0,0,1,0
2023-04-06 20:23:36+00:00,1644073392385978369,"While this is impressive, if that is productive farmland, that would be approximately $61M annual in produce output. Feeding innumerable humans.Nuclear energy has a far smaller footprint and a far less ecological impact on the Earth.
Solar is sexy, I get it. It’s also inefficient",KennyHawblitz,0,0,0,0
2023-04-06 20:22:58+00:00,1644073232331317253,"The following have NOT encouraged Germany to go environmentally sustainable and pro #NuclearEnergy 
[ ] Climate change
[ ] Pollution
[ ] Economic disaster
[ ] Majority opinion
[ ] War
...so, what more is needed on the table?",KyuuEturautti,0,0,1,0
2023-04-06 20:21:25+00:00,1644072842772770816,"CEO Trumbull Fisher on Accretive Acquisitions and Hitting the Lithium Ground Running in Argentina

Watch @RSDigest interview now: https://t.co/wyKQ9dk7fS

$GCOM $UWEFF
#Lithium #EV #Investing #Nuclear #NuclearEnergy #Uranium #Mining",greenshiftcom,0,0,2,0
2023-04-06 20:19:06+00:00,1644072257734549509,"@IKilledAGiant Man they’re all shit ta- wait…

*leans closer* nuclear energy? https://t.co/RDAO1I6Ldb",Pennsy6750,0,0,0,0
2023-04-06 20:18:05+00:00,1644072001391276032,"I believe in nuclear energy for the same reasons I support carbon capture and sequestration: its value proposition, environmental advantages, and reliability. 

It’s time the U.S. lean into bringing nuclear back into the fold. Thanks for having me @NEI! https://t.co/vo0CeSbqyZ",SenKevinCramer,6,8,31,1
2023-04-06 20:14:42+00:00,1644071153273643015,"@JamesAl0410008 @MikeHudema What immediately replaces them? What is wrong with natural gas? Who mines the Cobalt required, you? How will you support the billions pushed into real, deadly,  poverty because you want to pull the ladder up? 

#NuclearEnergy
#nuclearpower
#TheFutureIsNuclear
#ClimateScam",kewley74,2,1,1,0
2023-04-06 20:12:46+00:00,1644070664083582979,"Keep reactors splitting ! As sure as eggs is eggs, #NuclearEnergy is the answer!

https://t.co/XVA0h0WAav",LamKajubi,0,1,1,0
2023-04-06 20:04:33+00:00,1644068597478707226,"@EvaVlaar In his book abt climate disaster, he explains that this is 1 of main green house gas emission. He invest to find solution. If anyone could find better solution than this they could earn billions.
Bill gate is investing in nuclear energy technology. Don’t be surprised.",fmenofbraavos,0,0,0,0
2023-04-06 20:01:04+00:00,1644067720931991553,"The Great Game for Kazakhstan’s resources

https://t.co/DJCDNGEjR6

#Nuclear #NuclearEnergy #Uranium #Mining #Minerals",LabradorUr,0,0,2,0
2023-04-06 19:55:08+00:00,1644066228250595328,"Assistant Secretary for Nuclear Energy, Kathryn Huff will be visiting @umichNERS TOMORROW April 7, 2023 to give the 10th annual Osborn Lecture Series. 
 
The lecture is from 4:00-5:00 PM in the White Auditorium, in the Cooley Building (G906).

[More info] https://t.co/hsME8hA0yt https://t.co/YTFJG28cy9",UMengineering,0,3,6,0
2023-04-06 19:54:01+00:00,1644065946544353280,"@copenhenken We made this mistake with nuclear energy, and we’re going to make it again with statements like this. 

You cannot make the perfect the enemy of the good, especially within such a short timeframe to make meaningful change.",iaintgotnoalibi,0,0,0,0
2023-04-06 19:53:47+00:00,1644065886242996224,New survey finds that 19 #Nuclear #Energy Institute member companies (currently operating 80 US reactors) that in 2022 looked to add about 90GW of new nuclear power have raised that to 330 new #SMR's of over 100GW⚛️⬆️ which would more than double US nuclear output.🤠🐂 #Uranium🏄,quakes99,1,13,75,2
2023-04-06 19:52:57+00:00,1644065676716396547,stress corrosion cracking is a real concern for nuclear energy production that raises many problems and interesting solutions to find. it's reasonable to fear nuclear energy but have we thought of all the potential for public and personal #Transportation infra. #atomicEngine https://t.co/vQ92CFWL0n,petitpmd,0,0,0,0
2023-04-06 19:46:30+00:00,1644064055852781602,"@zseucan 1. Because it simply is more cost-efficient and faster and it works everywhere and in every climate.

We do not have the time to transition to a greener grid right now, that ship has sailed.

When we achieve energy abundance we could slowly ween ourselves of nuclear energy and...",Old_soul84,1,0,0,0
2023-04-06 19:41:50+00:00,1644062878427942912,Can someone please remind me why we spent billions of dollars over the last 60 years developing solar and wind energy instead of putting that money into nuclear energy? #NuclearEnergy #GretaThunberg https://t.co/RhqHjXAauC,RobarMatt,0,0,0,0
2023-04-06 19:41:10+00:00,1644062712614342663,"(8/10) 🇫🇷&amp;🇨🇳 signed many economic deals today – incl. aviation and nuclear energy. 🇪🇺🇨🇳dialogues are restarted, incl. on economic affairs. Contrary to what observers state, this does not necessarily go against 🇪🇺goal of de-risking as mentioned in @vonderleyen’s recent speech.",ruehlig,1,0,1,0
2023-04-06 19:39:20+00:00,1644062249512849423,@DesuExMachina42 Just read thru the responses.  It seems like everyone who has beef with nuclear energy learned all they know about nuclear power from The Simpsons.,Xarkhan999,1,0,2,0
2023-04-06 19:30:30+00:00,1644060029744566294,"@ENERGY @SecGranholm @CanadianPM @JustinTrudeau @POTUS @NRCan The cleanest and most efficient energy is nuclear energy.
@JoeBiden and “environmental groups” are AGAINST clean energy because it doesn’t make them 💰💰

Wind Turbines are a money grab for corrupt politicians and organizations. https://t.co/dJBMFCgSpk",qc_cin,3,2,6,1
2023-04-06 19:29:19+00:00,1644059731814764563,@OwenDLFord @TarikCyrilAmar You deny that Russia was subsidizing anti-nuclear energy groups?,AstralPreobraz1,1,0,0,0
2023-04-06 19:18:11+00:00,1644056928904187904,@RepJayapal Intermittent power production with no way to store excess energy and its more expensive than fossil fuels. Nuclear energy is the future.,TheJayW1,0,0,0,0
2023-04-06 19:17:11+00:00,1644056675660468225,@JohnRanford @Joelscotthalkes You don't have a clue about modern advances in nuclear energy do you?,BreezyHarbor,0,0,1,0
2023-04-06 19:14:54+00:00,1644056101829201926,"""No! Government regulators did a great job preventing the Iraq War and proliferating safe nuclear energy and waging a war against drug use in America and keeping the pharmaceutical companies under control and demilitarizing that militia compound in Texas.""",AaronPogue,0,0,0,0
2023-04-06 19:13:36+00:00,1644055772953821192,Nuclear Physicist DEBUNKS Greenpeace Nuclear Energy LIES https://t.co/dw6OypTBI4 via @YouTube,Anarchazazel,0,0,0,0
2023-04-06 19:08:51+00:00,1644054580974714880,@d_gershenson Better investments in nuclear energy. Call me if interested.,ryan_pickering_,1,0,5,0
2023-04-06 19:05:12+00:00,1644053659506954244,"Rolls Royce mini nuclear reactor designs take step toward approval
https://t.co/vPqZL9cniC

$NCLR #Nuclear #NuclearEnergy #Energy",BasinUranium,0,0,1,0
2023-04-06 18:59:33+00:00,1644052239835594752,"@donnyjdevine @BadMoogle @thevivafrei But he's even against nuclear energy. Climate change is a hoax. They're rigging the science to prove that climate change is real in the sense that they say it is. I like RFK. I don't understand how he's awake about vaccine science rigging and not the climate change ""science.""",Ekat_Eli,1,0,4,0
2023-04-06 18:59:05+00:00,1644052122147905538,@ruchirsharma_1 Nuclear Energy costs four times more and takes 20 times longer than Solar Energy. It is neither wise nor economical to build any more nuclear power plants.,AmanSathya,0,0,0,0
2023-04-06 18:51:57+00:00,1644050326813827072,"@dyingscribe heres mine. 
invest in nuclear energy.
 stop planned obsolescence 
stop throwing garbage in the ocean.",jetblack_ninja,0,0,2,0
2023-04-06 18:50:13+00:00,1644049889830244352,"I work for JP Morgan Bank $JPM and I love #bitcoin and nuclear energy. 

PS: the CEO is a cucktard",FossGregfoss,38,33,589,1
2023-04-07 23:57:29+00:00,1644489602613542913,We need that 24/7 Reliability of ULTRA Low CO2 electricity from #Thorium &amp; #Nuclear Energy. We need Small Modular Reactors #SMR. Yes #Auspol plus #NuclearEnergy converts #plutonium into the ULTRA Clean electricity we need... permanently! https://t.co/CnZ2iqZCQV,Thorium_232,0,1,1,0
2023-04-07 23:49:59+00:00,1644487716900335617,@JoeBiden There aren't many Polish-Americans on the white house staff. I'm extremely under-qualified but if we are just finding diversity hires then I'm your guy. I don't know much about nuclear energy but I cant be any worse than the luggage stealing dog-boy you hired. 😏,BradRozycki,0,0,0,0
2023-04-07 23:30:01+00:00,1644482694016045056,"@RepDonaldsPress 3 Mile Island, Chernobyl, Fukushshima. You’re not a FORWARD Thinker are U Byron? # VoteBlueIn2024 the other side wants to: Regulate your Body, Take away your Vote, Destroy Public Education &amp; now shove Nuclear energy down our throats. Just say NO to #GOPFascists Don’t vote 4 Nazis https://t.co/b7GoWLXjVF",KoaCalifornia,1,0,0,0
2023-04-07 23:28:19+00:00,1644482263495720960,The world would be a better place once everyone loses the fear of nuclear energy. It’s had a bad stigma far too long. So many benefits if you truly look into it. And of course if handled safely,iamscrilla,0,0,0,0
2023-04-07 23:23:52+00:00,1644481144128417793,@MikeHudema Nuclear is the best answer looking forward to non fossil fuel energy. It is clean energy and powerful. With all the advancements in nuclear energy tech we are very unlikely to have another Chernobyl or Fukushima (especially if they can get the upcoming fusion reactors to work),Justin_F_MAH,0,0,0,0
2023-04-07 23:23:28+00:00,1644481043330928647,"Foreign Nuclear Energy Intelligence Bits 'N Pieces - Russia ROSATOM deal with Viet Nam VINATOM Center for Nuclear Science and Technology expected by June 2023 ... Much More, at: https://t.co/nvUplTLGBt",UPIguy,0,0,1,0
2023-04-07 23:16:14+00:00,1644479222000361479,Having electricity for up to 1000 years thanks to #NuclearEnergy . What else do we need !,DusyaLyubovska2,0,0,1,0
2023-04-07 23:08:39+00:00,1644477313210535937,"@LaurenceRHunt like trying to start a fire, we have to burn a lot of fossil fuels to accelerate our economies and technological progress, and that'll be just fine if we manage to perfect nuclear energy to a sufficiently high standard to transition to synthesized fuels cost effectively ...",chr0n0kun,1,0,1,0
